evaluation_id,CLM_ID,scenario,expected_BR_REF_001,expected_BR_REF_002,expected_BR_REF_003,expected_BR_REF_004,expected_BR_AUTH_001
EVAL_CLM_C2_000885,EVAL_CLM_C2_000885,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000886,EVAL_CLM_C2_000886,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000887,EVAL_CLM_C2_000887,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000888,EVAL_CLM_C2_000888,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000889,EVAL_CLM_C2_000889,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000890,EVAL_CLM_C2_000890,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000891,EVAL_CLM_C2_000891,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000892,EVAL_CLM_C2_000892,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000893,EVAL_CLM_C2_000893,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000894,EVAL_CLM_C2_000894,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000895,EVAL_CLM_C2_000895,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000896,EVAL_CLM_C2_000896,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000897,EVAL_CLM_C2_000897,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000898,EVAL_CLM_C2_000898,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000899,EVAL_CLM_C2_000899,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000900,EVAL_CLM_C2_000900,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000901,EVAL_CLM_C2_000901,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000902,EVAL_CLM_C2_000902,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000903,EVAL_CLM_C2_000903,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000904,EVAL_CLM_C2_000904,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000905,EVAL_CLM_C2_000905,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000906,EVAL_CLM_C2_000906,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000907,EVAL_CLM_C2_000907,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000908,EVAL_CLM_C2_000908,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000909,EVAL_CLM_C2_000909,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000910,EVAL_CLM_C2_000910,NOT_YET_EFFECTIVE,PASS,PASS,PASS,PASS,EXPIRED_AUTHORIZATION
EVAL_CLM_C2_000911,EVAL_CLM_C2_000911,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000912,EVAL_CLM_C2_000912,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000913,EVAL_CLM_C2_000913,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000914,EVAL_CLM_C2_000914,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000915,EVAL_CLM_C2_000915,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000916,EVAL_CLM_C2_000916,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000917,EVAL_CLM_C2_000917,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000918,EVAL_CLM_C2_000918,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000919,EVAL_CLM_C2_000919,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000920,EVAL_CLM_C2_000920,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000921,EVAL_CLM_C2_000921,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000922,EVAL_CLM_C2_000922,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000923,EVAL_CLM_C2_000923,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000924,EVAL_CLM_C2_000924,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000925,EVAL_CLM_C2_000925,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000926,EVAL_CLM_C2_000926,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000927,EVAL_CLM_C2_000927,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000928,EVAL_CLM_C2_000928,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000929,EVAL_CLM_C2_000929,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000930,EVAL_CLM_C2_000930,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000931,EVAL_CLM_C2_000931,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000932,EVAL_CLM_C2_000932,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000933,EVAL_CLM_C2_000933,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000934,EVAL_CLM_C2_000934,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000935,EVAL_CLM_C2_000935,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000936,EVAL_CLM_C2_000936,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000937,EVAL_CLM_C2_000937,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000938,EVAL_CLM_C2_000938,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000939,EVAL_CLM_C2_000939,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000940,EVAL_CLM_C2_000940,INVALID_AUTH_STATUS,PASS,PASS,PASS,PASS,INVALID_STATUS
EVAL_CLM_C2_000941,EVAL_CLM_C2_000941,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000942,EVAL_CLM_C2_000942,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000943,EVAL_CLM_C2_000943,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000944,EVAL_CLM_C2_000944,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000945,EVAL_CLM_C2_000945,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000946,EVAL_CLM_C2_000946,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000947,EVAL_CLM_C2_000947,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000948,EVAL_CLM_C2_000948,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000949,EVAL_CLM_C2_000949,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000950,EVAL_CLM_C2_000950,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000951,EVAL_CLM_C2_000951,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000952,EVAL_CLM_C2_000952,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000953,EVAL_CLM_C2_000953,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000954,EVAL_CLM_C2_000954,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000955,EVAL_CLM_C2_000955,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000956,EVAL_CLM_C2_000956,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000957,EVAL_CLM_C2_000957,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000958,EVAL_CLM_C2_000958,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000959,EVAL_CLM_C2_000959,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000960,EVAL_CLM_C2_000960,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000961,EVAL_CLM_C2_000961,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000962,EVAL_CLM_C2_000962,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000963,EVAL_CLM_C2_000963,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000964,EVAL_CLM_C2_000964,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000965,EVAL_CLM_C2_000965,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000966,EVAL_CLM_C2_000966,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000967,EVAL_CLM_C2_000967,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000968,EVAL_CLM_C2_000968,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000969,EVAL_CLM_C2_000969,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000970,EVAL_CLM_C2_000970,AMBIGUOUS_AUTH,PASS,PASS,PASS,PASS,AMBIGUOUS_AUTH
EVAL_CLM_C2_000971,EVAL_CLM_C2_000971,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000972,EVAL_CLM_C2_000972,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000973,EVAL_CLM_C2_000973,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000974,EVAL_CLM_C2_000974,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000975,EVAL_CLM_C2_000975,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000976,EVAL_CLM_C2_000976,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000977,EVAL_CLM_C2_000977,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000978,EVAL_CLM_C2_000978,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000979,EVAL_CLM_C2_000979,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000980,EVAL_CLM_C2_000980,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000981,EVAL_CLM_C2_000981,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000982,EVAL_CLM_C2_000982,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000983,EVAL_CLM_C2_000983,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000984,EVAL_CLM_C2_000984,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000985,EVAL_CLM_C2_000985,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000986,EVAL_CLM_C2_000986,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000987,EVAL_CLM_C2_000987,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000988,EVAL_CLM_C2_000988,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000989,EVAL_CLM_C2_000989,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000990,EVAL_CLM_C2_000990,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000991,EVAL_CLM_C2_000991,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000992,EVAL_CLM_C2_000992,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000993,EVAL_CLM_C2_000993,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000994,EVAL_CLM_C2_000994,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000995,EVAL_CLM_C2_000995,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000996,EVAL_CLM_C2_000996,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000997,EVAL_CLM_C2_000997,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000998,EVAL_CLM_C2_000998,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_000999,EVAL_CLM_C2_000999,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
EVAL_CLM_C2_001000,EVAL_CLM_C2_001000,MISSING_INPUTS,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
